mar_id,mod_mrc_id,model,trim,body,mod_trm_id
1389,8,Camry Solara,SLE,Convertible,1
1390,8,Camry Solara,SLE,Coupe,1
1391,8,Camry Solara,SLE V6,Convertible,1
1392,8,Camry Solara,SLE V6,Coupe,1
1393,8,Celica,GT,Convertible,1
1394,8,Celica,GT,Hatchback,1
1395,8,Celica,GT,Hatchback,2
1396,8,Celica,GT-S,Hatchback,1
1397,8,Celica,GT-S,Hatchback,2
1398,8,Celica,GTS,Hatchback,2
1399,8,Celica,ST,Hatchback,1
1400,8,Celica,ST,Hatchback,2
1401,8,Corolla,Base,Sedan,1
1402,8,Corolla,Base,Sedan,2
1403,8,Corolla,CE,Sedan,1
1404,8,Corolla,CE,Sedan,2
1405,8,Corolla,DX,Sedan,1
1406,8,Corolla,DX,Sedan,2
1407,8,Corolla,DX,Wagon,1
1408,8,Corolla,Deluxe,Sedan,1
1409,8,Corolla,L,Sedan,1
1410,8,Corolla,L,Sedan,2
1411,8,Corolla,LE,Sedan,2
1412,8,Corolla,LE Eco,Sedan,1
1413,8,Corolla,LE Plus,Sedan,1
1414,8,Corolla,S,Sedan,1
1415,8,Corolla,S,Sedan,2
1416,8,Corolla,S Plus,Sedan,1
1417,8,Corolla,S Premium,Sedan,1
1418,8,Corolla,S Special Edition,Sedan,1
1419,8,Corolla,S Special Edition,Sedan,2
1420,8,Corolla,VE,Sedan,1
1421,8,Corolla,VE,Sedan,2
1422,8,Corolla,XLE,Sedan,1
1423,8,Corolla,XLE,Sedan,2
1424,8,Corolla,XRS,Sedan,1
1425,8,Corolla,XRS,Sedan,2
1426,8,ECHO,Base,Coupe,1
1427,8,ECHO,Base,Coupe,2
1428,8,ECHO,Base,Sedan,1
1429,8,FJ Cruiser,Base,SUV,1
1430,8,FJ Cruiser,Base,SUV,2
1431,8,Highlander,Base,SUV,1
1432,8,Highlander,Base,SUV,2
1433,8,Highlander,LE,SUV,1
1434,8,Highlander,Limited,SUV,1
1435,8,Highlander,Plus,SUV,1
1436,8,Highlander,SE,SUV,1
1437,8,Highlander,Sport,SUV,1
1438,8,Highlander,V6,SUV,1
1439,8,Highlander,XLE,SUV,1
1440,8,Highlander Hybrid,Base,SUV,1
1441,8,Highlander Hybrid,Limited,SUV,1
1442,8,Land Cruiser,Base,SUV,1
1443,8,MR2 Spyder,Base,Convertible,1
1444,8,MR2 Spyder,Base,Convertible,2
1445,8,Matrix,Base,Hatchback,1
1446,8,Matrix,Base,Hatchback,2
1447,8,Matrix,Base,Wagon,1
1448,8,Matrix,Base,Wagon,2
1449,8,Matrix,L,Hatchback,1
1450,8,Matrix,S,Hatchback,1
1451,8,Matrix,S,Hatchback,2
1452,8,Matrix,XR,Hatchback,1
1453,8,Matrix,XR,Wagon,1
1454,8,Matrix,XR,Wagon,2
1455,8,Matrix,XRS,Hatchback,1
1456,8,Matrix,XRS,Hatchback,2
1457,8,Matrix,XRS,Wagon,1
1458,8,Matrix,XRS,Wagon,2
1459,8,Pickup,Base,Regular Cab,2
1460,8,Pickup,DX V6,Extended Cab,2
1461,8,Pickup,Deluxe,Extended Cab,1
1462,8,Prius,Base,Hatchback,1
1463,8,Prius,Base,Sedan,1
1464,8,Prius,I,Hatchback,1
1465,8,Prius,II,Hatchback,1
1466,8,Prius,III,Hatchback,1
1467,8,Prius,IV,Hatchback,1
1468,8,Prius,Three,Hatchback,1
1469,8,Prius,Touring,Hatchback,1
1470,8,Prius,V,Hatchback,1
1471,8,Prius Plug-in,Advanced,Hatchback,1
1472,8,Prius Plug-in,Base,Hatchback,1
1473,8,Prius c,One,Hatchback,1
1474,8,Prius c,Two,Hatchback,1
1475,8,Prius v,Five,Wagon,1
1476,8,Prius v,Three,Wagon,1
1477,8,RAV4,Base,SUV,1
1478,8,RAV4,Base,SUV,2
1479,8,RAV4,LE,SUV,1
1480,8,RAV4,Limited,SUV,1
1481,8,RAV4,Sport,SUV,1
1482,8,RAV4,XLE,SUV,1
1483,8,Sequoia,Limited,SUV,1
1484,8,Sequoia,Limited FFV,SUV,1
1485,8,Sequoia,Platinum,SUV,1
1486,8,Sequoia,Platinum FFV,SUV,1
1487,8,Sequoia,SR5,SUV,1
1488,8,Sequoia,SR5 FFV,SUV,1
1489,8,Sienna,Base 7-Passenger,Minivan,1
1490,8,Sienna,CE,Minivan,1
1491,8,Sienna,CE 7-Passenger,Minivan,1
1492,8,Sienna,L 7-Passenger,Minivan,1
1493,8,Sienna,LE,Minivan,1
1494,8,Sienna,LE 7-Passenger,Minivan,1
1495,8,Sienna,LE 7-Passenger Mobility Auto Access,Minivan,1
1496,8,Sienna,LE 7-Passenger Mobility Auto Access,Minivan,2
1497,8,Sienna,LE 8-Passenger,Minivan,1
1498,8,Sienna,Limited 7-Passenger,Minivan,1
1499,8,Sienna,SE 8-Passenger,Minivan,1
1500,8,Sienna,XLE,Minivan,1
1501,8,Sienna,XLE 8-Passenger,Minivan,1
1502,8,Sienna,XLE Limited 7-Passenger,Minivan,1
1503,8,T100,SR5,Extended Cab,1
1504,8,Tacoma,Base,Access Cab,1
1505,8,Tacoma,Base,Access Cab,2
1506,8,Tacoma,Base,Double Cab,1
1507,8,Tacoma,Base,Extended Cab,1
1508,8,Tacoma,Base,Regular Cab,1
1509,8,Tacoma,Base,Regular Cab,2
1510,8,Tacoma,Base,Xtracab,1
1511,8,Tacoma,Base,Xtracab,2
1512,8,Tacoma,PreRunner,Access Cab,1
1513,8,Tacoma,PreRunner,Double Cab,1
1514,8,Tacoma,PreRunner,Regular Cab,1
1515,8,Tacoma,PreRunner,Xtracab,1
1516,8,Tacoma,PreRunner V6,Access Cab,1
1517,8,Tacoma,PreRunner V6,Access Cab,2
1518,8,Tacoma,PreRunner V6,Double Cab,1
1519,8,Tacoma,PreRunner V6,Xtracab,1
1520,8,Tacoma,Prerunner,Extended Cab,1
1521,8,Tacoma,SR5,Extended Cab,2
1522,8,Tacoma,TRD PRO,Double Cab,1
1523,8,Tacoma,V6,Access Cab,1
1524,8,Tacoma,V6,Access Cab,2
1525,8,Tacoma,V6,Double Cab,1
1526,8,Tacoma,V6,Double Cab,2
1527,8,Tacoma,V6,Extended Cab,1
1528,8,Tacoma,X-Runner V6,Access Cab,1
1529,8,Tacoma,X-Runner V6,Access Cab,2
1530,8,Tercel,Base,Coupe,1
1531,8,Tercel,Base,Coupe,2
1532,8,Tercel,CE,Coupe,1
1533,8,Tercel,DX,Sedan,1
1534,8,Tundra,1794,CrewMax Cab,1
1535,8,Tundra,1794 FFV,CrewMax Cab,1
1536,8,Tundra,Base,Regular Cab,1
1537,8,Tundra,Base,Regular Cab,2
1538,8,Tundra,Limited,Access Cab,1
1539,8,Tundra,Limited,CrewMax Cab,1
1540,8,Tundra,Limited,Double Cab,1
1541,8,Tundra,Limited FFV,CrewMax Cab,1
1542,8,Tundra,Limited FFV,Double Cab,1
1543,8,Tundra,Platinum,CrewMax Cab,1
1544,8,Tundra,Platinum FFV,CrewMax Cab,1
1545,8,Tundra,SR,Double Cab,1
1546,8,Tundra,SR FFV,Double Cab,1
1547,8,Tundra,SR5,Access Cab,1
1548,8,Tundra,SR5,Access Cab,2
1549,8,Tundra,SR5,CrewMax Cab,1
1550,8,Tundra,SR5,Double Cab,1
1551,8,Tundra,SR5,Extended Cab,1
1552,8,Tundra,SR5 FFV,CrewMax Cab,1
1553,8,Tundra,Tundra,CrewMax Cab,1
1554,8,Tundra,Tundra,Double Cab,1
1555,8,Tundra,Tundra FFV,CrewMax Cab,1
1556,8,Tundra,Tundra FFV,Double Cab,1
1557,8,Tundra,Tundra Grade,CrewMax Cab,1
1558,8,Tundra,Tundra Grade,Double Cab,1
1559,8,Venza,Base,Wagon,1
1560,8,Venza,LE,Wagon,1
1561,8,Venza,Limited,Wagon,1
1562,8,Venza,XLE,Wagon,1
1563,8,Yaris,Base,Hatchback,1
1564,8,Yaris,Base,Hatchback,2
1565,8,Yaris,Base,Sedan,1
1566,8,Yaris,Base,Sedan,2
1567,8,Yaris,Fleet,Sedan,1
1568,8,Yaris,Fleet,Sedan,2
1569,8,Yaris,L,Hatchback,1
1570,8,Yaris,L,Hatchback,2
1571,8,Yaris,LE,Hatchback,1
1572,8,Yaris,LE,Hatchback,2
1573,8,Yaris,S,Hatchback,1
1574,8,Yaris,S,Hatchback,2
1575,8,Yaris,S,Sedan,1
1576,8,Yaris,S,Sedan,2
1577,8,Yaris,SE,Hatchback,1
1578,8,Yaris,SE,Hatchback,2
1579,9,1500,Laramie,Crew Cab,1
1580,9,1500,Laramie,Quad Cab,1
1581,9,1500,Laramie Longhorn Edition,Crew Cab,1
1582,9,1500,Longhorn,Crew Cab,1
1583,9,1500,SLT,Crew Cab,1
1584,9,1500,SLT,Quad Cab,1
1585,9,1500,SLT,Regular Cab,1
1586,9,1500,ST,Crew Cab,1
1587,9,1500,ST,Quad Cab,1
1588,9,1500,ST,Regular Cab,1
1589,9,1500,Sport,Crew Cab,1
1590,9,1500,Sport,Quad Cab,1
1591,9,1500,Sport,Regular Cab,1
1592,9,1500,Tradesman,Crew Cab,1
1593,9,1500,Tradesman,Quad Cab,1
1594,9,1500,Tradesman,Regular Cab,1
1595,9,2500,Laramie,Crew Cab,1
1596,9,2500,Laramie,Crew Cab,2
1597,9,2500,Laramie,Mega Cab,1
1598,9,2500,Laramie Longhorn Edition,Crew Cab,1
1599,9,2500,Laramie Longhorn Edition,Crew Cab,2
1600,9,2500,Laramie Longhorn Edition,Mega Cab,1
1601,9,2500,Longhorn,Crew Cab,1
1602,9,2500,SLT,Crew Cab,1
1603,9,2500,SLT,Crew Cab,2
1604,9,2500,SLT,Mega Cab,1
1605,9,2500,ST,Crew Cab,1
1606,9,2500,ST,Crew Cab,2
1607,9,2500,ST,Regular Cab,1
1608,9,2500,Tradesman,Crew Cab,1
1609,9,2500,Tradesman,Crew Cab,2
1610,9,2500,Tradesman,Regular Cab,1
1611,9,3500,Laramie,Crew Cab,1
1612,9,3500,Laramie,Crew Cab,2
1613,9,3500,Laramie,Mega Cab,1
1614,9,3500,Laramie Longhorn,Crew Cab,1
1615,9,3500,Laramie Longhorn Edition,Crew Cab,1
1616,9,3500,Laramie Longhorn Edition,Mega Cab,1
1617,9,3500,Laramie Longhorn Limited Edition,Crew Cab,1
1618,9,3500,Laramie Longhorn Limited Edition,Mega Cab,1
1619,9,3500,SLT,Crew Cab,1
1620,9,3500,SLT,Crew Cab,2
1621,9,3500,SLT,Mega Cab,1
1622,9,3500,ST,Crew Cab,1
1623,9,3500,ST,Crew Cab,2
1624,9,3500,Tradesman,Crew Cab,1
1625,9,3500,Tradesman,Crew Cab,2
1626,9,C/V Cargo Van,Base,Minivan,1
1627,9,C/V Tradesman,Base,Minivan,1
1628,9,CV Tradesman,Base,Minivan,1
1629,9,Dakota,BigHorn,Crew Cab,1
1630,9,Dakota,BigHorn,Extended Cab,1
1631,9,Dakota,ST,Extended Cab,1
1632,9,Promaster Cargo Van,1500 High Roof,Promaster Cargo Van,1
1633,9,Promaster Cargo Van,1500 Low Roof,Promaster Cargo Van,1
1634,9,Promaster Cargo Van,2500 High Roof,Promaster Cargo Van,1
1635,10,ATS,Luxury,Sedan,2
1636,10,ATS,Premium,Sedan,1
1637,10,ATS,Standard,Sedan,1
1638,10,CTS,Base,Sedan,1
1639,10,CTS,Base,Sedan,2
1640,10,CTS,Luxury,Sedan,1
1641,10,CTS,Performance,Sedan,1
1642,10,CTS,Premium,Sedan,1
1643,10,CTS,Standard,Sedan,1
1644,10,CTS,Vsport Premium,Sedan,1
1645,10,CTS Coupe,Base,CTS Coupe,1
1646,10,CTS Coupe,Performance,CTS Coupe,1
1647,10,CTS Coupe,Premium,CTS Coupe,1
1648,10,CTS Wagon,Performance,CTS Wagon,1
1649,10,CTS Wagon,Premium,CTS Wagon,1
1650,10,CTS Wagon,Sport,CTS Wagon,1
1651,10,CTS-V,Base,Sedan,1
1652,10,CTS-V,Base,Sedan,2
1653,10,CTS-V Coupe,Base,CTS-V Coupe,1
1654,10,CTS-V Coupe,Base,CTS-V Coupe,2
1655,10,CTS-V Wagon,Base,CTS-V Wagon,2
1656,10,Catera,Base,Sedan,1
1657,10,DTS,Luxury,Sedan,1
1658,10,DTS,Luxury II,Sedan,1
1659,10,DTS,Luxury III,Sedan,1
1660,10,DTS,Performance,Sedan,1
1661,10,DTS,Platinum,Sedan,1
1662,10,DTS,Premium,Sedan,1
1663,10,DeVille,Base,Sedan,1
1664,10,DeVille,Concours,Sedan,1
1665,10,DeVille,D'elegance,Sedan,1
1666,10,DeVille,DHS,Sedan,1
1667,10,DeVille,DTS,Sedan,1
1668,10,ELR,Base,Coupe,1
1669,10,Eldorado,Base,Coupe,1
1670,10,Eldorado,ESC,Coupe,1
1671,10,Eldorado,ETC,Coupe,1
1672,10,Eldorado,Touring,Coupe,1
1673,10,Escalade,Base,SUV,1
1674,10,Escalade,Luxury,SUV,1
1675,10,Escalade,Platinum Edition,SUV,1
1676,10,Escalade,Premium,SUV,1
1677,10,Escalade ESV,Base,SUV,1
1678,10,Escalade ESV,Luxury,SUV,1
1679,10,Escalade ESV,Platinum Edition,SUV,1
1680,10,Escalade ESV,Premium,SUV,1
1681,10,Escalade EXT,Base,Crew Cab,1
1682,10,Escalade EXT,Luxury,Crew Cab,1
1683,10,Escalade EXT,Premium,Crew Cab,1
1684,10,Escalade Hybrid,Base,SUV,1
1685,10,Escalade Hybrid,Platinum Edition,SUV,1
1686,10,SRX,Base,SUV,1
1687,10,SRX,Luxury,SUV,1
1688,10,SRX,Performance,SUV,1
1689,10,SRX,Performance,SUV,2
1690,10,SRX,Premium,SUV,1
1691,10,SRX,Turbo Premium,SUV,1
1692,10,SRX,V6,SUV,1
1693,10,SRX,V8,SUV,1
1694,10,STS,V6,Sedan,1
1695,10,STS,V6 Luxury,Sedan,1
1696,10,STS,V6 Luxury Sport,Sedan,1
1697,10,STS,V6 Premium,Sedan,1
1698,10,STS,V8,Sedan,1
1699,10,STS,V8 Luxury,Sedan,1
1700,10,STS-V,Base,Sedan,1
1701,10,Seville,Base,Sedan,1
1702,10,Seville,SLS,Sedan,1
1703,10,Seville,STS,Sedan,1
1704,10,XLR,Base,Convertible,1
1705,10,XTS,Base,Sedan,1
1706,10,XTS,Luxury,Sedan,1
1707,10,XTS,Platinum,Sedan,1
1708,10,XTS,Premium,Sedan,1
1709,10,XTS,Vsport Platinum,Sedan,1
1710,10,XTS,Vsport Premium,Sedan,1
1711,11,Astro,Base,Minivan,1
1712,11,Astro,LS,Minivan,1
1713,11,Astro Cargo,Base,Minivan,1
1714,11,Avalanche,1500,Crew Cab,1
1715,11,Avalanche,2500,Crew Cab,1
1716,11,Avalanche,LS,Crew Cab,1
1717,11,Avalanche,LT,Crew Cab,1
1718,11,Avalanche,LT1,Crew Cab,1
1719,11,Avalanche,LTZ,Crew Cab,1
1720,11,Aveo,1LT,Sedan,1
1721,11,Aveo,1LT,Sedan,2
1722,11,Aveo,2LT,Sedan,1
1723,11,Aveo,Aveo5 1LT,Hatchback,1
1724,11,Aveo,Aveo5 1LT,Hatchback,2
1725,11,Aveo,Aveo5 2LT,Hatchback,1
1726,11,Aveo,Aveo5 2LT,Hatchback,2
1727,11,Aveo,Aveo5 LS,Hatchback,1
1728,11,Aveo,Aveo5 LS,Hatchback,2
1729,11,Aveo,Aveo5 Special Value,Hatchback,1
1730,11,Aveo,Aveo5 Special Value,Hatchback,2
1731,11,Aveo,Base,Hatchback,1
1732,11,Aveo,Base,Hatchback,2
1733,11,Aveo,Base,Sedan,1
1734,11,Aveo,Base,Sedan,2
1735,11,Aveo,LS,Hatchback,1
1736,11,Aveo,LS,Hatchback,2
1737,11,Aveo,LS,Sedan,1
1738,11,Aveo,LS,Sedan,2
1739,11,Aveo,LT,Hatchback,1
1740,11,Aveo,LT,Hatchback,2
1741,11,Aveo,LT,Sedan,1
1742,11,Aveo,Special Value,Sedan,1
1743,11,Aveo,Special Value,Sedan,2
1744,11,Black Diamond Avalanche,LS,Crew Cab,1
1745,11,Black Diamond Avalanche,LT,Crew Cab,1
1746,11,Black Diamond Avalanche,LTZ,Crew Cab,1
1747,11,Blazer,Base,SUV,1
1748,11,Blazer,LS,SUV,1
1749,11,Blazer,LS,SUV,2
1750,11,Blazer,LT,SUV,1
1751,11,Blazer,TrailBlazer,SUV,1
1752,11,Blazer,Trailblazer,SUV,1
1753,11,Blazer,Xtreme,SUV,1
1754,11,C/K 1500 Series,454SS,Regular Cab,1
1755,11,C/K 1500 Series,Cheyenne,Extended Cab,1
1756,11,C/K 1500 Series,Cheyenne,Regular Cab,1
1757,11,C/K 1500 Series,Cheyenne,Regular Cab,2
1758,11,C/K 1500 Series,Silverado,Extended Cab,1
1759,11,C/K 2500 Series,Silverado,Extended Cab,1
1760,11,C/K 3500 Series,Base,Crew Cab,1
1761,11,C/K 3500 Series,Base,Regular Cab,1
1762,11,C/K 3500 Series,LS,Crew Cab,1
1763,11,Camaro,1LT,Convertible,1
1764,11,Camaro,1LT,Coupe,1
1765,11,Camaro,1LT,Coupe,2
1766,11,Camaro,1SS,Coupe,1
1767,11,Camaro,1SS,Coupe,2
1768,11,Camaro,2LT,Convertible,1
1769,11,Camaro,2LT,Coupe,1
1770,11,Camaro,2LT,Coupe,2
1771,11,Camaro,2SS,Convertible,1
1772,11,Camaro,2SS,Convertible,2
1773,11,Camaro,2SS,Coupe,1
1774,11,Camaro,2SS,Coupe,2
1775,11,Camaro,Base,Convertible,1
1776,11,Camaro,Base,Convertible,2
1777,11,Camaro,Base,Hatchback,1
1778,11,Camaro,Base,Hatchback,2
1779,11,Camaro,LS,Coupe,1
1780,11,Camaro,LS,Coupe,2
1781,11,Camaro,LT,Convertible,1
1782,11,Camaro,LT,Convertible,2
1783,11,Camaro,LT,Coupe,1
1784,11,Camaro,LT,Coupe,2
1785,11,Camaro,SS,Convertible,1
1786,11,Camaro,SS,Convertible,2
1787,11,Camaro,SS,Coupe,1
1788,11,Camaro,SS,Coupe,2
1789,11,Camaro,Z/28,Coupe,2
1790,11,Camaro,Z28,Hatchback,1
1791,11,Camaro,ZL1,Convertible,1
1792,11,Camaro,ZL1,Convertible,2
1793,11,Camaro,ZL1,Coupe,1
1794,11,Camaro,ZL1,Coupe,2
1795,11,Caprice,Base,Sedan,1
1796,11,Caprice,Classic,Sedan,1
1797,11,Captiva Sport,1LS Fleet,SUV,1
1798,11,Captiva Sport,1LT Fleet,SUV,1
1799,11,Captiva Sport,2LS Fleet,SUV,1
1800,11,Captiva Sport,LS Fleet,SUV,1
1801,11,Captiva Sport,LT Fleet,SUV,1
1802,11,Cavalier,Base,Coupe,1
1803,11,Cavalier,Base,Coupe,2
1804,11,Cavalier,Base,Sedan,1
1805,11,Cavalier,Base,Sedan,2
1806,11,Cavalier,LS,Coupe,1
1807,11,Cavalier,LS,Coupe,2
1808,11,Cavalier,LS,Sedan,1
1809,11,Cavalier,LS Sport,Coupe,1
1810,11,Cavalier,LS Sport,Coupe,2
1811,11,Cavalier,LS Sport,Sedan,1
1812,11,Cavalier,Z24,Convertible,1
1813,11,Cavalier,Z24,Coupe,1
1814,11,Cavalier,Z24,Sedan,1
1815,11,Classic,Fleet,Sedan,1
1816,11,Cobalt,Base,Coupe,1
1817,11,Cobalt,Base,Coupe,2
1818,11,Cobalt,Base,Sedan,1
1819,11,Cobalt,Base,Sedan,2
1820,11,Cobalt,LS,Coupe,1
1821,11,Cobalt,LS,Coupe,2
1822,11,Cobalt,LS,Sedan,1
1823,11,Cobalt,LS,Sedan,2
1824,11,Cobalt,LT,Coupe,1
1825,11,Cobalt,LT,Coupe,2
1826,11,Cobalt,LT,Sedan,1
1827,11,Cobalt,LT,Sedan,2
1828,11,Cobalt,LTZ,Sedan,1
1829,11,Cobalt,SS,Coupe,1
1830,11,Cobalt,SS,Coupe,2
1831,11,Cobalt,SS,Sedan,1
1832,11,Cobalt,SS,Sedan,2
1833,11,Cobalt,Sport,Coupe,1
1834,11,Cobalt,Sport,Coupe,2
1835,11,Cobalt,Sport,Sedan,1
1836,11,Cobalt,XFE,Coupe,2
1837,11,Cobalt,XFE,Sedan,2
1838,11,Colorado,1LT,Crew Cab,1
1839,11,Colorado,1LT,Extended Cab,1
1840,11,Colorado,1LT,Regular Cab,1
1841,11,Colorado,2LT,Crew Cab,1
1842,11,Colorado,Base,Extended Cab,1
1843,11,Colorado,Base,Extended Cab,2
1844,11,Colorado,LS,Extended Cab,1
1845,11,Colorado,LS,Extended Cab,2
1846,11,Colorado,LS,Regular Cab,1
1847,11,Colorado,LS,Regular Cab,2
1848,11,Colorado,LT,Crew Cab,1
1849,11,Colorado,LT,Extended Cab,1
1850,11,Colorado,LT,Regular Cab,1
1851,11,Colorado,LT,Regular Cab,2
1852,11,Colorado,LT1,Crew Cab,1
1853,11,Colorado,LT1,Extended Cab,1
1854,11,Colorado,LT1,Extended Cab,2
1855,11,Colorado,LT1,Regular Cab,1
1856,11,Colorado,LT2,Crew Cab,1
1857,11,Colorado,Work Truck,Extended Cab,1
1858,11,Colorado,Work Truck,Regular Cab,1
1859,11,Colorado,Work Truck,Regular Cab,2
1860,11,Colorado,Z71,Extended Cab,1
1861,11,Colorado,Z71,Regular Cab,1
1862,11,Colorado,Z71 LS,Crew Cab,1
1863,11,Colorado,Z71 LS,Extended Cab,1
1864,11,Colorado,Z85,Extended Cab,1
1865,11,Colorado,Z85,Extended Cab,2
1866,11,Colorado,Z85,Regular Cab,1
1867,11,Colorado,Z85,Regular Cab,2
1868,11,Colorado,Z85 LS Base,Crew Cab,1
1869,11,Colorado,Z85 LS Base,Crew Cab,2
1870,11,Colorado,ZQ8,Extended Cab,1
1871,11,Colorado,ZQ8,Extended Cab,2
1872,11,Colorado,ZQ8,Regular Cab,1
1873,11,Colorado,ZQ8 LS,Crew Cab,1
1874,11,Colorado,ZQ8 LS,Extended Cab,1
1875,11,Colorado,ZQ8 LS,Extended Cab,2
1876,11,Colorado,ZQ8 LS,Regular Cab,1
1877,11,Corsica,Base,Sedan,1
1878,11,Corvette,427,Convertible,1
1879,11,Corvette,427,Convertible,2
1880,11,Corvette,Base,Convertible,1
1881,11,Corvette,Base,Convertible,2
1882,11,Corvette,Base,Coupe,1
1883,11,Corvette,Base,Coupe,2
1884,11,Corvette,Base,Hatchback,1
1885,11,Corvette,GS,Convertible,1
1886,11,Corvette,GS,Convertible,2
1887,11,Corvette,GS,Coupe,1
1888,11,Corvette,GS,Coupe,2
1889,11,Corvette,Grand Sport,Convertible,2
1890,11,Corvette,Grand Sport,Coupe,1
1891,11,Corvette,Grand Sport,Coupe,2
1892,11,Corvette,Hardtop,Coupe,2
1893,11,Corvette,Stingray,Coupe,1
1894,11,Corvette,Z06,Coupe,2
1895,11,Corvette,Z06 Competition Sport Spec Ed,Coupe,2
1896,11,Corvette,ZR1,Coupe,2
1897,11,Corvette Stingray,Base,Convertible,1
1898,11,Corvette Stingray,Base,Convertible,2
1899,11,Corvette Stingray,Base,Coupe,1
1900,11,Corvette Stingray,Base,Coupe,2
1901,11,Corvette Stingray,Z51,Convertible,1
1902,11,Corvette Stingray,Z51,Convertible,2
1903,11,Corvette Stingray,Z51,Coupe,1
1904,11,Corvette Stingray,Z51,Coupe,2
1905,11,Cruze,1LT,Sedan,2
1906,11,Cruze,2LT,Sedan,2
1907,11,Cruze,Diesel,Sedan,1
1908,11,Cruze,Eco,Sedan,1
1909,11,Cruze,Eco,Sedan,2
1910,11,Cruze,LS,Sedan,1
1911,11,Cruze,LS,Sedan,2
1912,11,Cruze,LT Fleet,Sedan,1
1913,11,Cruze,LTZ,Sedan,1
1914,11,Equinox,LS,SUV,1
1915,11,Equinox,LT,SUV,1
1916,11,Equinox,LT1,SUV,1
1917,11,Equinox,LT2,SUV,1
1918,11,Equinox,LTZ,SUV,1
1919,11,Equinox,Sport,SUV,1
1920,11,Express,1500,Van,1
1921,11,Express,LS 1500,Van,1
1922,11,Express,LS 2500,Van,1
1923,11,Express,LS 3500,Van,1
1924,11,Express Cargo,1500,Van,1
1925,11,Express Cargo,2500,Van,1
1926,11,Express Cargo,3500,Van,1
1927,11,Express Cargo,G1500,Van,1
1928,11,Express Cargo,G3500,Van,1
1929,11,HHR,LS,Wagon,1
1930,11,HHR,LS,Wagon,2
1931,11,HHR,LT,Wagon,1
1932,11,HHR,LT,Wagon,2
1933,11,HHR,Panel LS,Wagon,1
1934,11,HHR,Panel LT,Wagon,1
1935,11,HHR,Panel LT,Wagon,2
1936,11,HHR,SS,Wagon,1
1937,11,HHR,SS,Wagon,2
1938,11,Impala,50th Anniversary,Sedan,1
1939,11,Impala,Base,Sedan,1
1940,11,Impala,LS,Sedan,1
1941,11,Impala,LS Fleet,Sedan,1
1942,11,Impala,LT,Sedan,1
1943,11,Impala,LT Fleet,Sedan,1
1944,11,Impala,LT2,Sedan,1
1945,11,Impala,LTZ,Sedan,2
1946,11,Impala,SS,Sedan,1
1947,11,Impala Limited,LS Fleet,Sedan,1
1948,11,Impala Limited,LT Fleet,Sedan,1
1949,11,Impala Limited,LTZ Fleet,Sedan,1
1950,11,Lumina,Base,Sedan,1
1951,11,Lumina,LS,Sedan,1
1952,11,Malibu,Base,Sedan,1
1953,11,Malibu,Eco,Sedan,1
1954,11,Malibu,Fleet,Sedan,1
1955,11,Malibu,LS,Sedan,1
1956,11,Malibu,LS Fleet,Sedan,1
1957,11,Malibu,LT1,Sedan,1
1958,11,Malibu,LT2,Sedan,1
1959,11,Malibu,LTZ,Sedan,1
1960,11,Malibu,SS,Sedan,1
1961,11,Malibu Classic,LS Fleet,Sedan,1
1962,11,Malibu Classic,LT,Sedan,1
1963,11,Malibu Hybrid,Base,Sedan,1
1964,11,Malibu Maxx,Fleet,Hatchback,1
1965,11,Malibu Maxx,LS,Hatchback,1
1966,11,Malibu Maxx,LS Fleet,Hatchback,1
1967,11,Malibu Maxx,LT,Hatchback,1
1968,11,Malibu Maxx,LTZ,Hatchback,1
1969,11,Malibu Maxx,SS,Hatchback,1
1970,11,Monte Carlo,LS,Coupe,1
1971,11,Monte Carlo,LT,Coupe,1
1972,11,Monte Carlo,LTZ,Coupe,1
1973,11,Monte Carlo,SS,Coupe,1
1974,11,Monte Carlo,Z34,Coupe,1
1975,11,Prizm,Base,Sedan,1
1976,11,Prizm,LSi,Sedan,1
1977,11,Prizm,LSi,Sedan,2
1978,11,S-10,Base,Extended Cab,1
1979,11,S-10,Base,Extended Cab,2
1980,11,S-10,Base,Regular Cab,1
1981,11,S-10,Base,Regular Cab,2
1982,11,S-10,LS,Crew Cab,1
1983,11,S-10,LS,Extended Cab,1
1984,11,S-10,LS,Extended Cab,2
1985,11,S-10,LS,Regular Cab,1
1986,11,S-10,LS,Regular Cab,2
1987,11,S-10 Blazer,Base,SUV,1
1988,11,S-10 Blazer,Base,SUV,2
1989,11,SS,Base,Sedan,1
1990,11,SSR,LS,Regular Cab,1
1991,11,SSR,LS,Regular Cab,2
1992,11,Silverado 1500,Base,Extended Cab,1
1993,11,Silverado 1500,Base,Extended Cab,2
1994,11,Silverado 1500,Base,Regular Cab,1
1995,11,Silverado 1500,Base,Regular Cab,2
1996,11,Silverado 1500,High Country,Crew Cab,1
1997,11,Silverado 1500,LS,Crew Cab,1
1998,11,Silverado 1500,LS,Extended Cab,1
1999,11,Silverado 1500,LS,Regular Cab,1
2000,11,Silverado 1500,LS,Regular Cab,2
2001,11,Silverado 1500,LS2,Crew Cab,1
2002,11,Silverado 1500,LT,Crew Cab,1
2003,11,Silverado 1500,LT,Double Cab,1
2004,11,Silverado 1500,LT,Extended Cab,1
2005,11,Silverado 1500,LT,Regular Cab,1
2006,11,Silverado 1500,LT1,Extended Cab,1
